Date,AAPL,GLD,JPM,MSFT,TLT,XOM
2020-08-21,121.11421966552734,182.02999877929688,85.09947967529297,204.5847625732422,144.532470703125,33.321739196777344
2020-08-24,122.5627670288086,181.0,87.49542999267578,205.22824096679688,144.29771423339844,34.304908752441406
2020-08-25,121.55728912353516,181.22000122070312,87.88018798828125,207.8981475830078,143.1933135986328,33.21611785888672
2020-08-26,123.21036529541016,183.36000061035156,86.64725494384766,212.392822265625,142.64547729492188,32.50921630859375
2020-08-27,121.73745727539062,181.24000549316406,89.49787902832031,217.6078338623047,140.21914672851562,32.28983688354492
2020-08-28,121.5402603149414,184.38999938964844,89.86514282226562,219.8455352783203,140.1148223876953,33.06173324584961
2020-08-31,125.6619644165039,184.8300018310547,87.6091079711914,216.59934997558594,141.04530334472656,32.45233917236328
2020-09-01,130.66738891601562,185.0500030517578,87.56537628173828,218.2704620361328,142.65858459472656,32.03794479370117
2020-09-02,127.96015167236328,182.6199951171875,88.88578033447266,222.47703552246094,144.01666259765625,31.842945098876953
2020-09-03,117.71559143066406,181.13999938964844,88.60596466064453,208.69529724121094,144.42591857910156,31.77794647216797
2020-09-04,117.79345703125,181.63999938964844,90.52095794677734,205.7659912109375,141.68344116210938,31.753568649291992
2020-09-08,109.8665771484375,181.2899932861328,87.37300109863281,194.635009765625,142.55413818359375,31.02229118347168
2020-09-09,114.2487564086914,183.0500030517578,88.20372772216797,202.92323303222656,142.17103576660156,30.835407257080078
2020-09-10,110.51902770996094,182.4600067138672,87.29432678222656,197.23768615722656,142.89370727539062,30.063508987426758
2020-09-11,109.06803131103516,182.4499969482422,88.37861633300781,195.95074462890625,143.1983184814453,29.98225975036621
2020-09-14,112.340087890625,183.88999938964844,89.6028060913086,197.2760772705078,143.18963623046875,29.787250518798828
2020-09-15,112.51537322998047,183.4499969482422,86.8133773803711,200.5126190185547,142.84133911132812,29.470369338989258
2020-09-16,109.19463348388672,183.97000122070312,87.18062591552734,196.93035888671875,142.41481018066406,30.721656799316406
2020-09-17,107.45148468017578,182.9600067138672,86.18376922607422,194.87513732910156,142.85009765625,30.713529586791992
2020-09-18,104.0431137084961,183.1999969482422,86.00016021728516,192.4548797607422,142.40603637695312,30.217891693115234
2020-09-21,107.19829559326172,179.52000427246094,83.3418960571289,194.519775390625,143.12869262695312,29.600366592407227
2020-09-22,108.88299560546875,178.64999389648438,82.43248748779297,199.20652770996094,143.0155029296875,28.869094848632812
2020-09-23,104.31578063964844,174.7899932861328,81.0946044921875,192.64697265625,143.20709228515625,27.942811965942383
2020-09-24,105.38699340820312,175.44000244140625,81.024658203125,195.1439971923828,143.75552368164062,27.885940551757812
2020-09-25,109.34069061279297,174.94000244140625,81.73292541503906,199.59066772460938,143.75552368164062,28.145946502685547
2020-09-28,111.9505615234375,176.6999969482422,84.08515930175781,201.1465301513672,143.3463897705078,28.690340042114258
2020-09-29,111.10330963134766,178.19000244140625,83.3768539428711,199.05284118652344,143.51171875,27.853431701660156
2020-09-30,112.7782974243164,177.1199951171875,84.18134307861328,202.0012664794922,142.13624572753906,27.894062042236328
2020-10-01,113.7326431274414,178.6999969482422,84.79344177246094,204.04693603515625,142.37062072753906,26.919029235839844
